"classification","year","period","period_desc","aggregate_level","is_leaf_code","trade_flow_code","trade_flow","reporter_code","reporter","reporter_iso","partner_code","partner","partner_iso","commodity_code","commodity","qty_unit_code","qty_unit","qty","netweight_kg","trade_value_usd","flag"
HS,2015,201505,May 2015,2,0,1,Imports,842,United States of America,,0,World,,"82","Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",0,,,,830983070,0
HS,2015,201505,May 2015,2,0,1,Imports,842,United States of America,,0,World,,"83",Metal; miscellaneous products of base metal,0,,,,970692555,0
HS,2015,201505,May 2015,2,0,1,Imports,842,United States of America,,0,World,,"84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",0,,,,28411634474,0
HS,2015,201505,May 2015,2,0,1,Imports,842,United States of America,,0,World,,"85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0,,,,26374908578,0
HS,2015,201505,May 2015,2,0,1,Imports,842,United States of America,,0,World,,"86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",0,,,,209124227,0
HS,2015,201505,May 2015,2,0,1,Imports,842,United States of America,,0,World,,"87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0,,,,23391633676,0
HS,2015,201505,May 2015,2,0,1,Imports,842,United States of America,,0,World,,"88","Aircraft, spacecraft and parts thereof",0,,,,2945626847,0
HS,2015,201505,May 2015,2,0,1,Imports,842,United States of America,,0,World,,"89","Ships, boats and floating structures",0,,,,180410010,0
HS,2015,201505,May 2015,2,0,1,Imports,842,United States of America,,0,World,,"90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,6495007529,0
HS,2015,201505,May 2015,2,0,1,Imports,842,United States of America,,0,World,,"91",Clocks and watches and parts thereof,0,,,,418054845,0
HS,2015,201505,May 2015,2,0,1,Imports,842,United States of America,,0,World,,"92",Musical instruments; parts and accessories of such articles,0,,,,104592896,0
HS,2015,201505,May 2015,2,0,1,Imports,842,United States of America,,0,World,,"93",Arms and ammunition; parts and accessories thereof,0,,,,260049967,0
HS,2015,201505,May 2015,2,0,1,Imports,842,United States of America,,0,World,,"94","Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",0,,,,5254285407,0
HS,2015,201505,May 2015,2,0,1,Imports,842,United States of America,,0,World,,"95","Toys, games and sports requisites; parts and accessories thereof",0,,,,1921839535,0
HS,2015,201505,May 2015,2,0,1,Imports,842,United States of America,,0,World,,"96",Miscellaneous manufactured articles,0,,,,567690225,0
HS,2015,201505,May 2015,2,0,1,Imports,842,United States of America,,0,World,,"97",Works of art; collectors' pieces and antiques,0,,,,668681736,0
HS,2015,201505,May 2015,2,0,1,Imports,842,United States of America,,0,World,,"99",Commodities not specified according to kind,0,,,,6034572648,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"75",Nickel and articles thereof,0,,,0,231511263,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"78",Lead and articles thereof,0,,,0,138926562,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"02",Meat and edible meat offal,0,,,0,629277028,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"09","Coffee, tea, mate and spices",0,,,0,542631276,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"10",Cereals,0,,,0,213896289,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"11","Products of the milling industry; malt, starches, inulin, wheat gluten",0,,,0,160280034,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"13","Lac; gums, resins and other vegetable saps and extracts",0,,,0,117702770,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"16","Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",0,,,0,520976934,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"18",Cocoa and cocoa preparations,0,,,0,371341474,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"20","Preparations of vegetables, fruit, nuts or other parts of plants",0,,,0,714948185,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"23","Food industries, residues and wastes thereof; prepared animal fodder",0,,,0,246367168,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"30",Pharmaceutical products,0,,,0,8122519457,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"31",Fertilizers,0,,,0,574902513,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"99",Commodities not specified according to kind,0,,,0,8552726053,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"56","Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",0,,,0,194291969,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"44",Wood and articles of wood; wood charcoal,0,,,0,1863229633,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"45",Cork and articles of cork,0,,,0,15912396,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"46","Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",0,,,0,46502675,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"48","Paper and paperboard; articles of paper pulp, of paper or paperboard",0,,,0,1535848497,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"49","Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",0,,,0,471039218,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"50",Silk,0,,,0,7433230,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"51","Wool, fine or coarse animal hair; horsehair yarn and woven fabric",0,,,0,18656467,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"54",Man-made filaments,0,,,0,182899614,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"55",Man-made staple fibres,0,,,0,141803484,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"60",Fabrics; knitted or crocheted,0,,,0,74340296,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"61",Apparel and clothing accessories; knitted or crocheted,0,,,0,4907249231,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"63","Textiles, made up articles; sets; worn clothing and worn textile articles; rags",0,,,0,1413655762,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"64",Footwear; gaiters and the like; parts of such articles,0,,,0,2339245409,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"67","Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",0,,,0,189554717,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",0,,,0,760160305,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"72",Iron and steel,0,,,0,2524329603,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"73",Iron or steel articles,0,,,0,3364586483,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"74",Copper and articles thereof,0,,,0,825189024,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"76",Aluminium and articles thereof,0,,,0,1921994689,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"79",Zinc and articles thereof,0,,,0,192286026,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"80",Tin; articles thereof,0,,,0,82447714,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"81","Metals; n.e.s., cermets and articles thereof",0,,,0,271892412,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"83",Metal; miscellaneous products of base metal,0,,,0,1089793432,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0,,,0,24160080200,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"88","Aircraft, spacecraft and parts thereof",0,,,0,2401755741,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,0,209731288,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"07",Vegetables and certain roots and tubers; edible,0,,,0,729580802,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"08","Fruit and nuts, edible; peel of citrus fruit or melons",0,,,0,1160715249,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",0,,,0,161979295,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"14",Vegetable plaiting materials; vegetable products not elsewhere specified or included,0,,,0,10553236,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"15",Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,0,,,0,493890305,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"17",Sugars and sugar confectionery,0,,,0,377158702,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"19","Preparations of cereals, flour, starch or milk; pastrycooks' products",0,,,0,720074070,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"21",Miscellaneous edible preparations,0,,,0,581281102,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"22","Beverages, spirits and vinegar",0,,,0,2088734006,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"24",Tobacco and manufactured tobacco substitutes,0,,,0,183023366,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"25","Salt; sulphur; earths, stone; plastering materials, lime and cement",0,,,0,404752279,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"26","Ores, slag and ash",0,,,0,281881337,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0,,,0,20817907638,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"29",Organic chemicals,0,,,0,4199105713,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"32","Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",0,,,0,364752098,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations",0,,,0,1247173784,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"34","Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster",0,,,0,317564721,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"35",Albuminoidal substances; modified starches; glues; enzymes,0,,,0,211370156,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"39",Plastics and articles thereof,0,,,0,4982711049,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"41",Raw hides and skins (other than furskins) and leather,0,,,,49465107,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"42","Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",0,,,,1179353411,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"43",Furskins and artificial fur; manufactures thereof,0,,,,27234839,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"47",Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard,0,,,,314566332,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"52",Cotton,0,,,,68451818,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"53",Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,0,,,,17377443,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"57",Carpets and other textile floor coverings,0,,,,252452326,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"58","Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",0,,,,75523468,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"59","Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",0,,,,234724737,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"62",Apparel and clothing accessories; not knitted or crocheted,0,,,,3365910740,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"65",Headgear and parts thereof,0,,,,274550443,0
HS,2018,201809,September 2018,2,0,1,Imports,842,United States of America,,0,World,,"66","Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",0,,,,25918903,0
